layer,x,y,voltage
M4,113.500,144.100,0.9499999999999996
M4,113.500,154.300,0.9499999999999996
M4,113.500,164.500,0.9499999999999998
M4,113.500,174.700,0.9499999999999996
M4,113.500,184.900,0.95
M4,113.500,195.100,0.9499999999999996
M4,113.500,205.300,0.9499999999999998
M4,113.500,215.500,0.9499999999999998
M4,113.500,225.700,0.9499999999999998
M4,113.500,235.900,0.9499999999999996
M4,113.500,246.100,0.9499999999999998
M4,113.500,256.300,0.9499999999999996
M4,113.500,266.500,0.9499999999999998
M4,113.500,276.700,0.9499999999999998
M4,113.500,286.900,0.9499999999999998
M4,113.500,297.100,0.9499999999999998
M4,113.500,307.300,0.95
M4,113.500,317.500,0.9499999999999996
M4,113.500,327.700,0.95
M4,113.500,337.900,0.9499999999999998
M4,113.500,348.100,0.9499999999999993
M4,113.500,358.300,0.9499999999999998
M4,113.500,368.500,0.9499999999999996
M4,113.500,378.700,0.9500000000000002
M4,123.700,1.300,0.95
M4,123.700,11.500,0.95
M4,123.700,21.700,0.9500000000000004
M4,123.700,31.900,0.9500000000000002
M4,123.700,42.100,0.9500000000000002
M4,123.700,52.300,0.9500000000000002
M4,123.700,62.500,0.9500000000000002
M4,123.700,72.700,0.9500000000000002
M4,123.700,82.900,0.95
M4,123.700,93.100,0.9500000000000002
M4,123.700,103.300,0.9500000000000002
M4,123.700,113.500,0.9500000000000002
M4,123.700,123.700,0.9500000000000002
M4,123.700,133.900,0.9500000000000002
M4,123.700,144.100,0.95
M4,123.700,154.300,0.95
M4,123.700,164.500,0.95
M4,123.700,174.700,0.95
M4,123.700,184.900,0.9500000000000005
M4,123.700,195.100,0.9500000000000002
M4,123.700,205.300,0.9499999999999998
M4,123.700,215.500,0.9499999999999998
M4,123.700,225.700,0.9500000000000002
M4,123.700,235.900,0.9500000000000002
M4,123.700,246.100,0.95
M4,123.700,256.300,0.9500000000000004
M4,123.700,266.500,0.9499999999999998
M4,123.700,276.700,0.95
M4,123.700,286.900,0.95
M4,123.700,297.100,0.9500000000000002
M4,123.700,307.300,0.9500000000000004
M4,123.700,317.500,0.95
M4,123.700,327.700,0.95
M4,123.700,337.900,0.95
M4,123.700,348.100,0.9499999999999998
M4,123.700,358.300,0.95
M4,123.700,368.500,0.95
M4,123.700,378.700,0.9500000000000002
M4,133.900,1.300,0.9499999999999996
M4,133.900,11.500,0.9499999999999994
M4,133.900,21.700,0.9499999999999998
M4,133.900,31.900,0.9499999999999993
M4,133.900,42.100,0.95
M4,133.900,52.300,0.9499999999999994
M4,133.900,62.500,0.9499999999999996
M4,133.900,72.700,0.9499999999999996
M4,133.900,82.900,0.9499999999999993
M4,133.900,93.100,0.9499999999999998
M4,133.900,103.300,0.9499999999999994
M4,133.900,113.500,0.9499999999999994
M4,133.900,123.700,0.9499999999999996
M4,133.900,133.900,0.9499999999999994
M4,133.900,144.100,0.9499999999999994
M4,133.900,154.300,0.9499999999999994
M4,133.900,164.500,0.9499999999999994
M4,133.900,174.700,0.9499999999999993
M4,133.900,184.900,0.9499999999999996
M4,133.900,195.100,0.9499999999999994
M4,133.900,205.300,0.9499999999999994
M4,133.900,215.500,0.9499999999999994
M4,133.900,225.700,0.9499999999999994
M4,133.900,235.900,0.9499999999999994
M4,133.900,246.100,0.9499999999999996
M4,133.900,256.300,0.9499999999999996
M4,133.900,266.500,0.9499999999999996
M4,133.900,276.700,0.9499999999999994
M4,133.900,286.900,0.9499999999999994
M4,133.900,297.100,0.9499999999999996
M4,133.900,307.300,0.9499999999999998
M4,133.900,317.500,0.9499999999999996
M4,133.900,327.700,0.9499999999999996
M4,133.900,337.900,0.9499999999999994
M4,133.900,348.100,0.9499999999999993
M4,133.900,358.300,0.9499999999999994
M4,133.900,368.500,0.9499999999999993
M4,133.900,378.700,0.9499999999999994
M4,144.100,1.300,0.95
M4,144.100,11.500,0.9500000000000004
M4,144.100,21.700,0.9500000000000002
M4,144.100,31.900,0.9499999999999998
M4,144.100,42.100,0.9500000000000002
M4,144.100,52.300,0.9500000000000002
M4,144.100,62.500,0.95
M4,144.100,72.700,0.95
M4,144.100,82.900,0.9500000000000002
M4,144.100,93.100,0.9500000000000004
M4,144.100,103.300,0.9500000000000002
M4,144.100,113.500,0.9500000000000002
M4,144.100,123.700,0.95
M4,144.100,133.900,0.9499999999999998
M4,144.100,144.100,0.9500000000000004
M4,144.100,154.300,0.9500000000000002
M4,144.100,164.500,0.9500000000000002
M4,144.100,174.700,0.9500000000000002
M4,144.100,184.900,0.9500000000000004
M4,144.100,195.100,0.9500000000000004
M4,144.100,205.300,0.95
M4,144.100,215.500,0.95
M4,144.100,225.700,0.95
M4,144.100,235.900,0.9500000000000002
M4,144.100,246.100,0.9500000000000002
M4,144.100,256.300,0.95
M4,144.100,266.500,0.95
M4,144.100,276.700,0.9500000000000002
M4,144.100,286.900,0.9500000000000002
M4,144.100,297.100,0.9500000000000004
M4,144.100,307.300,0.9500000000000002
M4,144.100,317.500,0.95
M4,144.100,327.700,0.95
M4,144.100,337.900,0.95
M4,144.100,348.100,0.9500000000000002
M4,144.100,358.300,0.9500000000000002
M4,144.100,368.500,0.9500000000000002
M4,144.100,378.700,0.95
M4,154.300,1.300,0.9499999999999996
M4,154.300,11.500,0.9499999999999996
M4,154.300,21.700,0.95
M4,154.300,31.900,0.9499999999999996
M4,154.300,42.100,0.9500000000000002
M4,154.300,52.300,0.95
M4,154.300,62.500,0.9500000000000002
M4,154.300,72.700,0.9499999999999996
M4,154.300,82.900,0.9499999999999996
M4,154.300,93.100,0.9499999999999996
M4,154.300,103.300,0.9499999999999996
M4,154.300,113.500,0.95
M4,154.300,123.700,0.9499999999999996
M4,154.300,133.900,0.9499999999999994
M4,154.300,144.100,0.9499999999999996
M4,154.300,154.300,0.9499999999999993
M4,154.300,164.500,0.9499999999999998
M4,154.300,174.700,0.9499999999999996
M4,154.300,184.900,0.9499999999999996
M4,154.300,195.100,0.9499999999999996
M4,154.300,205.300,0.9499999999999994
M4,154.300,215.500,0.9499999999999996
M4,154.300,225.700,0.9499999999999996
M4,154.300,235.900,0.9499999999999996
M4,154.300,246.100,0.9499999999999994
M4,154.300,256.300,0.9499999999999994
M4,154.300,266.500,0.9499999999999996
M4,154.300,276.700,0.9499999999999996
M4,154.300,286.900,0.9499999999999996
M4,154.300,297.100,0.9499999999999994
M4,154.300,307.300,0.9499999999999996
M4,154.300,317.500,0.9499999999999996
M4,154.300,327.700,0.9499999999999993
M4,154.300,337.900,0.9499999999999994
M4,154.300,348.100,0.9499999999999996
M4,154.300,358.300,0.9499999999999994
M4,154.300,368.500,0.9499999999999998
M4,154.300,378.700,0.9499999999999994
M4,164.500,1.300,0.9499999999999998
M4,164.500,11.500,0.95
M4,164.500,21.700,0.9499999999999998
M4,164.500,31.900,0.9499999999999996
M4,164.500,42.100,0.95
M4,164.500,52.300,0.9499999999999996
M4,164.500,62.500,0.9499999999999996
M4,164.500,72.700,0.9499999999999998
M4,164.500,82.900,0.9500000000000002
M4,164.500,93.100,0.9500000000000002
M4,164.500,103.300,0.95
M4,164.500,113.500,0.9500000000000002
M4,164.500,123.700,0.95
M4,164.500,133.900,0.95
M4,164.500,144.100,0.9499999999999998
M4,164.500,154.300,0.9500000000000002
M4,164.500,164.500,0.9499999999999998
M4,164.500,174.700,0.9500000000000002
M4,164.500,184.900,0.9500000000000002
M4,164.500,195.100,0.9499999999999998
M4,164.500,205.300,0.95
M4,164.500,215.500,0.9500000000000002
M4,164.500,225.700,0.9500000000000002
M4,164.500,235.900,0.9500000000000002
M4,164.500,246.100,0.95
M4,164.500,256.300,0.9499999999999998
M4,164.500,266.500,0.9500000000000002
M4,164.500,276.700,0.9500000000000002
M4,164.500,286.900,0.95
M4,164.500,297.100,0.9499999999999996
M4,164.500,307.300,0.9499999999999998
M4,164.500,317.500,0.9500000000000002
M4,164.500,327.700,0.95
M4,164.500,337.900,0.95
M4,164.500,348.100,0.95
M4,164.500,358.300,0.95
M4,164.500,368.500,0.9500000000000004
M4,164.500,378.700,0.9500000000000004
M4,174.700,1.300,0.9499999999999998
M4,174.700,11.500,0.9499999999999996
M4,174.700,21.700,0.9500000000000002
M4,174.700,31.900,0.9499999999999996
M4,174.700,42.100,0.9499999999999998
M4,174.700,52.300,0.9499999999999998
M4,174.700,62.500,0.9499999999999998
M4,174.700,72.700,0.9499999999999998
M4,174.700,82.900,0.9499999999999996
M4,174.700,93.100,0.95
M4,174.700,103.300,0.9499999999999996
M4,174.700,113.500,0.9499999999999996
M4,174.700,123.700,0.9499999999999996
M4,174.700,133.900,0.9499999999999996
M4,174.700,144.100,0.9499999999999998
M4,174.700,154.300,0.9499999999999996
M4,174.700,164.500,0.95
M4,174.700,174.700,0.95
M4,174.700,184.900,0.9499999999999996
M4,174.700,195.100,0.9499999999999994
M4,174.700,205.300,0.9499999999999998
M4,174.700,215.500,0.9499999999999998
M4,174.700,225.700,0.9499999999999996
M4,174.700,235.900,0.9499999999999996
M4,174.700,246.100,0.9499999999999996
M4,174.700,256.300,0.9499999999999996
M4,174.700,266.500,0.9499999999999998
M4,174.700,276.700,0.9499999999999996
M4,174.700,286.900,0.9499999999999996
M4,174.700,297.100,0.9499999999999994
M4,174.700,307.300,0.9499999999999998
M4,174.700,317.500,0.9499999999999998
M4,174.700,327.700,0.9499999999999996
M4,174.700,337.900,0.95
M4,174.700,348.100,0.95
M4,174.700,358.300,0.9499999999999998
M4,174.700,368.500,0.95
M4,174.700,378.700,0.9499999999999998
M4,184.900,1.300,0.9500000000000002
M4,184.900,11.500,0.9500000000000005
M4,184.900,21.700,0.9500000000000004
M4,184.900,31.900,0.9500000000000004
M4,184.900,42.100,0.9500000000000002
M4,184.900,52.300,0.9500000000000004
M4,184.900,62.500,0.95
M4,184.900,72.700,0.9500000000000002
M4,184.900,82.900,0.9500000000000005
M4,184.900,93.100,0.9500000000000004
M4,184.900,103.300,0.9500000000000004
M4,184.900,113.500,0.9500000000000005
M4,184.900,123.700,0.9500000000000005
M4,184.900,133.900,0.9500000000000005
M4,184.900,144.100,0.9500000000000005
M4,184.900,154.300,0.9500000000000004
M4,184.900,164.500,0.9500000000000002
M4,184.900,174.700,0.9500000000000002
M4,184.900,184.900,0.9500000000000004
M4,184.900,195.100,0.9500000000000004
M4,184.900,205.300,0.9500000000000002
M4,184.900,215.500,0.9500000000000004
M4,184.900,225.700,0.9500000000000004
M4,184.900,235.900,0.9500000000000004
M4,184.900,246.100,0.9500000000000004
M4,184.900,256.300,0.9500000000000004
M4,184.900,266.500,0.9500000000000004
M4,184.900,276.700,0.95
M4,184.900,286.900,0.9500000000000002
M4,184.900,297.100,0.95
M4,184.900,307.300,0.9500000000000002
M4,184.900,317.500,0.9500000000000002
M4,184.900,327.700,0.95
M4,184.900,337.900,0.95
M4,184.900,348.100,0.9500000000000002
M4,184.900,358.300,0.9500000000000002
M4,184.900,368.500,0.9500000000000005
M4,184.900,378.700,0.9500000000000002
M4,195.100,1.300,0.9500000000000002
M4,195.100,11.500,0.9499999999999998
M4,195.100,21.700,0.95
M4,195.100,31.900,0.9499999999999998
M4,195.100,42.100,0.9500000000000004
M4,195.100,52.300,0.95
M4,195.100,62.500,0.9499999999999998
M4,195.100,72.700,0.9500000000000002
M4,195.100,82.900,0.9499999999999996
M4,195.100,93.100,0.95
M4,195.100,103.300,0.9499999999999998
M4,195.100,113.500,0.9499999999999996
